"Date","NVDA","GOOG","MSFT","META","TSM","ORCL","PLTR","SMCI","EQIX","TSLA","ISRG","AMZN"
"2014-01-24",0.366772323846817,27.7629013061523,30.4711894989014,54.0260353088379,12.7911443710327,30.9904403686523,NA,2.09800004959106,135.907287597656,11.6400003433228,45.6399993896484,19.3799991607666
"2014-01-27",0.36441507935524,27.2045955657959,29.825511932373,53.1330451965332,12.4853820800781,30.4726696014404,NA,2.15000009536743,133.830383300781,11.3079996109009,45.4033317565918,19.3139991760254
"2014-01-28",0.367950886487961,27.7426414489746,30.0241928100586,54.7106590270996,12.492657661438,30.9821014404297,NA,2.19099998474121,134.961242675781,11.8920001983643,45.5044441223145,19.7215003967285
"2014-01-29",0.36441507935524,27.345157623291,30.3470287322998,53.1131973266602,12.3834590911865,30.8735256195068,NA,2.11400008201599,134.990829467773,11.6820001602173,46.1333312988281,19.2099990844727
"2014-01-30",0.37054368853569,28.0484790802002,30.5125846862793,60.6044120788574,12.4780988693237,31.2326183319092,NA,2.13299989700317,136.24723815918,12.1893329620361,46.2611122131348,20.1504993438721
"2014-01-31",0.370072335004807,29.1744804382324,31.3238220214844,62.0828094482422,12.3179416656494,30.815071105957,NA,2.05599999427795,136.882919311523,12.0939998626709,45.2866668701172,17.9344997406006
"2014-02-03",0.365122318267822,28.0000591278076,30.1980228424072,61.0012969970703,12.2087383270264,29.9298667907715,NA,2.0090000629425,132.403900146484,11.8073329925537,44.5744438171387,17.3075008392334
"2014-02-04",0.367243736982346,28.1169090270996,30.090404510498,62.2614059448242,12.1868953704834,30.0300788879395,NA,2.02099990844727,135.98860168457,11.9153327941895,45.4555549621582,17.3974990844727
"2014-02-05",0.363943755626678,28.2414150238037,29.6516742706299,61.7057571411133,11.9830513000488,30.0217247009277,NA,2.01500010490417,133.786056518555,11.6280002593994,46.1222229003906,17.3225002288818
"2014-02-06",0.368657946586609,28.6554508209229,29.949686050415,61.6760025024414,12.3688983917236,30.6647396087646,NA,2.07500004768372,135.301239013672,11.8920001983643,46.087776184082,17.7294998168945
"2014-02-07",0.374079465866089,29.087272644043,30.2642459869385,63.8191757202148,12.492657661438,31.0572471618652,NA,2.09500002861023,137.703323364258,12.4353332519531,46.4088897705078,18.0540008544922
"2014-02-10",0.375257968902588,28.9758586883545,30.4629192352295,63.05517578125,12.5654621124268,31.1491088867188,NA,2.12599992752075,140.37890625,13.1040000915527,47.7400016784668,18.0435009002686
"2014-02-11",0.383036613464355,29.4020023345947,30.7692012786865,64.3450622558594,12.6601009368896,31.6000576019287,NA,2.17899990081787,140.977584838867,13.1079998016357,47.3833312988281,18.0895004272461
"2014-02-12",0.396708160638809,29.3157825469971,31.0175437927246,63.9481658935547,12.6528224945068,31.7921371459961,NA,2.19000005722046,140.984970092773,13.0213327407837,48.7077789306641,17.4624996185303
"2014-02-13",0.409200966358185,29.6421203613281,31.1334342956543,66.8057403564453,12.7037801742554,32.084415435791,NA,2.18600010871887,141.798004150391,13.3086671829224,49.1711120605469,17.8600006103516
"2014-02-14",0.422165423631668,29.7137622833252,31.1417121887207,66.5676116943359,13.0241069793701,31.7169704437256,NA,2.1710000038147,142.825317382812,13.2153329849243,48.7588882446289,17.8675003051758
"2014-02-18",0.421929568052292,29.9133701324463,31.2084197998047,66.7759780883789,12.9513072967529,31.7086124420166,NA,2.24499988555908,143.40185546875,13.5799999237061,49.343334197998,17.6825008392334
"2014-02-19",0.427586704492569,29.7024002075195,31.2834987640381,67.5300674438477,12.9294691085815,31.6251106262207,NA,2.18499994277954,142.367095947266,12.9093332290649,48.8844451904297,17.3689994812012
"2014-02-20",0.442672520875931,29.7461242675781,31.4836578369141,69.0878295898438,12.8785085678101,31.9591464996338,NA,2.21700000762939,138.915466308594,13.9980001449585,48.6711120605469,17.4899997711182
"2014-02-21",0.439372420310974,29.7382183074951,31.6754684448242,68.0559310913086,12.9149045944214,31.8171901702881,NA,2.08299994468689,140.009338378906,13.9733333587646,48.3544425964355,17.3379993438721
"2014-02-24",0.445736765861511,29.9536399841309,31.4336051940918,70.228889465332,12.8785085678101,31.8505859375,NA,2.10199999809265,140.275421142578,14.5100002288818,48.7266654968262,17.5890007019043
"2014-02-25",0.443724185228348,30.1386699676514,31.3085117340088,69.3061218261719,12.8275461196899,31.9424533843994,NA,2.08400011062622,139.321975708008,16.533332824707,48.3188896179199,17.9160003662109
"2014-02-26",0.44301375746727,30.1428699493408,31.2501411437988,68.7207183837891,12.9804286956787,32.1512298583984,NA,2.08800005912781,140.4306640625,16.8666667938232,48.7055549621582,17.9899997711182
"2014-02-27",0.438041388988495,30.1191520690918,31.5753917694092,68.4032135009766,13.1114692687988,32.5270080566406,NA,2.07800006866455,141.798004150391,16.8360004425049,49.3499984741211,18.0065002441406
"2014-02-28",0.43520000576973,30.0312061309814,31.9506969451904,67.9269409179688,13.1551532745361,32.6606101989746,NA,2.01900005340576,140.401077270508,16.3206672668457,49.4255561828613,18.1049995422363
"2014-03-03",0.433069109916687,29.7110462188721,31.5086727142334,66.885124206543,13.1260318756104,32.1595726013184,NA,2.02800011634827,140.038940429688,16.7040004730225,50.4266662597656,17.9890003204346
"2014-03-04",0.437567830085754,30.0129261016846,32.0340919494629,68.2643051147461,13.1333084106445,32.9111633300781,NA,2.07299995422363,141.206741333008,16.9893321990967,49.945556640625,18.1949996948242
"2014-03-05",0.441356301307678,30.0956840515137,31.7838859558105,71.0127258300781,13.3881158828735,32.9863090515137,NA,2.10700011253357,141.931060791016,16.8439998626709,49.6577796936035,18.6184997558594
"2014-03-06",0.43520000576973,30.1290340423584,31.8172512054443,70.2883987426758,13.7375593185425,32.9529151916504,NA,2.10599994659424,143.217041015625,16.8626670837402,49.3722229003906,18.6079998016357
"2014-03-07",0.434726595878601,30.0099620819092,31.6087551116943,69.2565155029297,13.6647577285767,32.4267997741699,NA,2.0789999961853,142.973129272461,16.4139995574951,49.331111907959,18.6030006408691
"2014-03-10",0.428333610296249,29.9304180145264,31.5420150756836,71.4691467285156,13.8030815124512,32.451847076416,NA,2.03900003433228,142.108413696289,15.9226665496826,48.7322235107422,18.5265007019043
"2014-03-11",0.432595610618591,29.6443481445312,31.7088317871094,69.5541763305664,13.6647577285767,32.4852561950684,NA,1.89999997615814,140.327163696289,15.6273326873779,48.3544425964355,18.4409999847412
"2014-03-12",0.433779507875443,29.82493019104,31.9173316955566,70.3280944824219,14.145245552063,32.1679191589355,NA,1.91600000858307,140.615386962891,16.0993328094482,48.1266670227051,18.5319995880127
"2014-03-13",0.420046269893646,29.3743324279785,31.6004123687744,68.2940673828125,14.0287618637085,31.4413871765137,NA,1.83000004291534,134.303421020508,15.8526668548584,47.7411117553711,18.5755004882812
"2014-03-14",0.421940475702286,28.9726467132568,31.4419460296631,67.1927032470703,13.7593975067139,31.3996353149414,NA,1.84399998188019,135.323364257812,15.3979997634888,47.0077781677246,18.6870002746582
"2014-03-17",0.421940475702286,29.4494304656982,31.7338485717773,68.2047576904297,13.9122791290283,31.9174022674561,NA,1.83299994468689,135.545120239258,15.5986671447754,47.4011116027832,18.7520008087158
"2014-03-18",0.431885182857513,29.9227561950684,32.9848594665527,68.6512680053711,13.9632434844971,32.4351425170898,NA,1.87100005149841,135.397308349609,16.0026664733887,47.668888092041,18.9384994506836
"2014-03-19",0.439462095499039,29.6260662078857,32.7513389587402,67.7086563110352,13.7448396682739,32.1929893493652,NA,1.817999958992,133.741729736328,15.7226667404175,48.2822227478027,18.6615009307861
"2014-03-20",0.439698785543442,29.5744361877441,33.6353759765625,66.4485473632812,13.7229986190796,32.042667388916,NA,1.83399999141693,134.10383605957,15.6606674194336,48.5566673278809,18.4484996795654
"2014-03-21",0.438988566398621,29.2256145477295,33.4936027526855,66.716438293457,13.4900341033936,31.3161334991455,NA,1.80799996852875,133.290863037109,15.2593326568604,47.6544456481934,18.0310001373291
"2014-03-24",0.436857610940933,28.6053047180176,33.7771644592285,63.6008911132812,13.5701198577881,31.8839931488037,NA,1.77600002288818,134.000335693359,14.6780004501343,46.8966674804688,17.5925006866455
"2014-03-25",0.436857610940933,28.6248149871826,33.6437149047852,64.3847503662109,13.9195613861084,32.0677146911621,NA,1.82099997997284,134.887298583984,14.6960000991821,46.9900016784668,17.7355003356934
"2014-03-26",0.426912814378738,27.9639911651611,33.1850051879883,59.9197845458984,13.8977222442627,32.6355667114258,NA,1.75,133.549560546875,14.1973333358765,47.1844444274902,17.1704998016357
"2014-03-27",0.421230107545853,27.6197872161865,32.8263816833496,60.4952545166016,14.1379632949829,32.7691993713379,NA,1.72899997234344,134.037368774414,13.8213329315186,47.6233329772949,16.9235000610352
"2014-03-28",0.42383474111557,27.6954593658447,33.6103553771973,59.5427360534668,14.2981252670288,33.0447731018066,NA,1.73199999332428,136.010772705078,14.1579999923706,48.3322219848633,16.9144992828369
"2014-03-31",0.424071550369263,27.5460987091064,34.1858253479004,59.7709503173828,14.5747718811035,34.1638145446777,NA,1.73699998855591,136.616851806641,13.8966665267944,48.6655578613281,16.8185005187988
"2014-04-01",0.441593140363693,28.0500679016113,34.5444526672363,62.1324157714844,14.7931747436523,34.6481552124023,NA,1.76999998092651,137.060241699219,14.4646673202515,54.8444442749023,17.1494998931885
"2014-04-02",0.438751727342606,28.0421562194824,34.4860649108887,62.2316360473633,14.5893306732178,34.3475341796875,NA,1.77400004863739,136.321212768555,15.3526668548584,57.6111106872559,17.0979995727539
"2014-04-03",0.443487286567688,28.1776638031006,34.2025032043457,59.0267906188965,14.5165319442749,33.7128486633301,NA,1.78699994087219,135.242080688477,15.0266666412354,60.0699996948242,16.6809997558594
"2014-04-04",0.429754167795181,26.8621101379395,33.2517395019531,56.3081245422363,14.3927669525146,33.4866981506348,NA,1.76699995994568,132.300445556641,14.1486673355103,56.168888092041,16.1499996185303
"2014-04-07",0.431174963712692,26.6153182983398,33.1933517456055,56.5065650939941,14.3709297180176,33.0595436096191,NA,1.71300005912781,130.866561889648,13.8346672058105,55.2255554199219,15.8879995346069
"2014-04-08",0.446565449237823,27.4437217712402,33.2100448608398,57.7369194030762,14.5456523895264,33.704475402832,NA,1.73099994659424,131.176971435547,14.3640003204346,54.4266662597656,16.3535003662109
"2014-04-09",0.446091860532761,27.900707244873,33.752140045166,61.9240493774414,14.6694116592407,34.2405281066895,NA,1.76400005817413,130.689178466797,14.4619998931885,50.7377777099609,16.5904998779297
"2014-04-10",0.43520000576973,26.7537956237793,32.8263816833496,58.6993598937988,14.4291648864746,33.327564239502,NA,1.692999958992,128.124481201172,13.6126670837402,50.4011116027832,15.8555002212524
