state,year,quarter,DebtValue,Median_H_Inc,mean_AGI,MinWage,HPI,Delinquency_pct,Mean_Mpct,Med_Mpct,mean_CPI,ForeclosureRate,DTI_ratio,time
FL,2013,3,40.45,62730,59206.25,7.76,175.0975,10.39,9.265,9.065,242.63799999999998,0.096,2.619323907633131,2013-07-01
FL,2013,4,40.78,63350,58783,7.79,178.18,9.81,8.27125,8.025,243.34050000000002,0.083,2.6426987007191656,2013-10-01
FL,2014,1,40.65,62360,60061.5,7.825,182.8125,9.25,7.2775,6.985,245.92950000000002,0.092,2.5541675461209046,2014-01-01
FL,2014,2,40.1,61370,61340,7.859999999999999,187.445,8.07,6.628125,6.3812500000000005,246.9355,0.065,2.4949852301102475,2014-04-01
FL,2014,3,39.95,60380,62618.5,7.895,192.07750000000001,7.68,5.97875,5.7775,246.879,0.071,2.4136465047001794,2014-07-01
FL,2014,4,40.03,59390,63897,7.93,196.71,7.37,5.329375,5.17375,246.324,0.066,2.3219200776968645,2014-10-01
FL,2015,1,40.12,60265,64565,7.96,201.10000000000002,6.84,4.68,4.57,246.63400000000001,0.054,2.3265215582247296,2015-01-01
FL,2015,2,39.94,61140,65233,7.99,205.49,6.4,4.3081249999999995,4.23125,249.035,0.045,2.34665919747894,2015-04-01
FL,2015,3,40.52,62015,65901,8.02,209.88,5.91,3.93625,3.8925,249.36200000000002,0.044,2.3223908224657124,2015-07-01
FL,2015,4,40.19,62890,66569,8.05,214.27,5.58,3.564375,3.55375,248.962,0.045,2.3506694087131255,2015-10-01
FL,2016,1,40.42,63502.5,66144.75,8.05,219.22,5.31,3.1925,3.215,249.922,0.046,2.375194257760435,2016-01-01
FL,2016,2,40.84,64115,65720.5,8.05,224.17000000000002,5.03,3,3.05,252.529,0.037,2.3887629491052245,2016-04-01
FL,2016,3,40.9,64727.5,65296.25,8.05,229.12,4.89,2.8075,2.885,251.888,0.033,2.423691195287156,2016-07-01
FL,2016,4,41.66,65340,64872,8.05,234.07,4.63,2.6149999999999998,2.7199999999999998,253.809,0.033,2.417700927597916,2016-10-01
FL,2017,1,42.17,65657.5,66422,8.0625,238.995,4.8,2.4225,2.5549999999999997,256.1625,0.04,2.3440603728988685,2017-01-01
FL,2017,2,43.12,65975,67972,8.075,243.92000000000002,4.88,2.3449999999999998,2.445,255.31799999999998,0.04,2.2509746182729176,2017-04-01
FL,2017,3,43.16,66292.5,69522,8.0875,248.845,4.49,2.2675,2.335,256.85699999999997,0.026,2.2093305806825634,2017-07-01
FL,2017,4,43.9,66610,71072,8.1,253.77,3.53,2.19,2.225,258.055,0.01,2.134894294367597,2017-10-01
FL,2018,1,44.02,66760,72534.75,8.1375,258.8875,3.91,2.1125,2.115,262.50800000000004,0.022,2.090836972892181,2018-01-01
FL,2018,2,44.68,66910,73997.5,8.175,264.005,4.18,1.9124999999999999,1.9025000000000003,263.87149999999997,0.037,2.0237684358846963,2018-04-01
FL,2018,3,45.71,67060,75460.25,8.2125,269.1225,4.64,1.7125,1.6900000000000002,264.05899999999997,0.032,1.9441693319129463,2018-07-01
FL,2018,4,46.06,67210,76923,8.25,274.24,4.28,1.5125,1.4775,263.4255,0.028,1.8969406724508764,2018-10-01
FL,2019,1,46.04,68092.5,76154.5,8.3025,278,4.17,1.3125,1.2650000000000001,266.27250000000004,0.03,1.942085713437084,2019-01-01
FL,2019,2,46.55,68975,75386,8.355,281.76,3.71,1.18625,1.1400000000000001,267.543,0.028,1.9655374531701264,2019-04-01
FL,2019,3,46.93,69857.5,74617.5,8.4075,285.52,3.86,1.06,1.0150000000000001,267.83799999999997,0.026,1.9949030345264438,2019-07-01
FL,2019,4,47.44,70740,73849,8.46,289.28,4.19,0.93375,0.89,267.972,0.03,2.019183349315157,2019-10-01
FL,2020,1,48.41,70375,74806,8.485000000000001,292.8975,4.09,0.8075,0.765,268.7145,0.028,1.9433315088062288,2020-01-01
FL,2020,2,48.06,70010,75763,8.510000000000002,296.515,3.44,0.73125,0.69625,268.40250000000003,0.009,1.9227337430005804,2020-04-01
FL,2020,3,48.23,69645,76720,8.535,300.1325,3.1,0.655,0.6275,271.3245,0.006,1.8821927084267969,2020-07-01
FL,2020,4,48.59,69280,77677,8.56,303.75,2.96,0.57875,0.55875,271.23699999999997,0.005,1.8355597916738193,2020-10-01
FL,2021,1,49.55,69105,82757.75,8.92,315.595,2.88,0.5025,0.49,274.09799999999996,0.005,1.6852220689919806,2021-01-01
FL,2021,2,50.2,68930,87838.5,9.280000000000001,327.44,2.59,0.511875,0.505,280.3095,0.004,1.5632183720363115,2021-04-01
FL,2021,3,50.7,68755,92919.25,9.64,339.28499999999997,2.54,0.52125,0.52,283.2025,0.004,1.4594547399188982,2021-07-01
FL,2021,4,52.6,68580,98000,10,351.13,2.3,0.530625,0.535,288.762,0.005,1.3304104911926748,2021-10-01
FL,2022,1,53.01,68855,99500,10,372.15,2.38,0.54,0.55,296.8425,0.009,1.3054330319774687,2022-01-01
FL,2022,2,54.19,69130,101000,10,393.16999999999996,2.41,0.56625,0.56125,305.034,0.015,1.2630659633595764,2022-04-01
FL,2022,3,55.34,69405,102500,10,414.19,2.22,0.5925,0.5725,306.979,0.01,1.2235669519687606,2022-07-01
FL,2022,4,57.07,69680,104000,10,435.21,1.98,0.61875,0.58375,311.1475,0.01,1.1739968459786227,2022-10-01
FL,2023,1,57.63,70777.5,103250,10.25,444.98,1.74,0.645,0.595,315.9975,0.009,1.1894783412089898,2023-01-01
FL,2023,2,57.55,71875,102500,10.5,454.75,1.85,0.73375,0.6975,320.442,0.015,1.2184526710601598,2023-04-01
FL,2023,3,58.61,72972.5,101750,10.75,464.52,2.27,0.8225,0.7999999999999999,324.3005,0.015,1.223638367470478,2023-07-01
FL,2023,4,60.04,74070,101000,11,474.29,2.58,0.91125,0.9024999999999999,324.43899999999996,0.015,1.2214629191100321,2023-10-01
IL,2003,1,32.21761553240975,71167.5,55567.25,5.15,158.5325,2.310936974262398,1.4030551709970498,1.377111809658147,197.1,0.09,3.9752954460713132,2003-01-01
IL,2003,2,33.10776689223311,71795,55830.5,5.15,159.935,2.4182350213544845,1.3940046265837365,1.3762407747869339,196.9,0.07,3.884121385034834,2003-04-01
IL,2003,3,33.39686998394863,72422.5,56093.75,5.15,161.3375,2.1351242114749174,1.384954082170423,1.3753697399157208,199.6,0.08,3.865923643912574,2003-07-01
IL,2003,4,36.09331197436924,73050,56357,5.15,162.74,2.3039051317614425,1.3759035377571096,1.3744987050445079,199.3,0.09,3.59124982831241,2003-10-01
IL,2004,1,36.80040120361083,72967.5,57333.25,5.237500000000001,165.865,2.1668240392477514,1.3668529933437963,1.3736276701732948,203.4,0.08,3.458361218096667,2004-01-01
IL,2004,2,37.336420374471516,72885,58309.5,5.325,168.99,2.002799406848207,1.3109120703257493,1.3288454824005627,206,0.07,3.347851324438944,2004-04-01
IL,2004,3,38.65461847389559,72802.5,59285.75,5.4125,172.115,2.2738675064935068,1.2549711473077025,1.2840632946278308,205.9,0.08,3.1768344498806704,2004-07-01
IL,2004,4,39.507667473769175,72720,60262,5.5,175.24,2.4166034729315626,1.1990302242896558,1.2392811068550986,206.8,0.08,3.0544212980234855,2004-10-01
IL,2005,1,40.044270047288464,73100,60983.25,5.75,179.255,2.1966776633165828,1.1430893012716088,1.1944989190823665,212.4,0.08,2.993411548648532,2005-01-01
IL,2005,2,40.98557692307692,73480,61704.5,6,183.27,1.7701008553274684,1.1927290593853852,1.2296630159316229,210.7,0.06,2.905502526479613,2005-04-01
IL,2005,3,43.56475434542349,73860,62425.75,6.25,187.28500000000003,1.9765322186346863,1.2423688174991616,1.2648271127808792,215.8,0.07,2.715878049839076,2005-07-01
IL,2005,4,42.755866200698954,74240,63147,6.5,191.3,1.855098085007006,1.2920085756129378,1.2999912096301358,214.2,0.07,2.7497267021360496,2005-10-01
IL,2006,1,44.083874188716926,73817.5,64008.25,6.5,194.0525,1.9363590033975087,1.3416483337267142,1.3351553064793922,218.2,0.08,2.6160354497408957,2006-01-01
IL,2006,2,45.59455945594559,73395,64869.5,6.5,196.805,1.9555308181618776,1.6041236322966372,1.5730357949431975,222.6,0.09,2.481492120391722,2006-04-01
IL,2006,3,47.05940988835726,72972.5,65730.75,6.5,199.5575,2.317687566193603,1.86659893086656,1.810916283407003,222.9,0.09,2.359088103740191,2006-07-01
IL,2006,4,46.929212362911265,72550,66592,6.5,202.31,2.593870830677714,2.1290742294364833,2.048796771870808,221.3,0.1,2.3215182010863002,2006-10-01
IL,2007,1,47.2366320830008,73490,66308.75,6.5,202.9675,3.0244616684266106,2.391549528006406,2.2866772603346135,224.551,0.12,2.346272665416807,2007-01-01
IL,2007,2,47.81620553359684,74430,66025.5,6.5,203.625,2.7764786112833226,2.6966886758571236,2.6432436822395156,228.258,0.1,2.3575516200336333,2007-04-01
IL,2007,3,49.10007911392405,75370,65742.25,6.5,204.2825,2.9111027190332326,3.001827823707841,2.9998101041444176,228.308,0.13,2.334918680963536,2007-07-01
IL,2007,4,51.47632869582625,76310,65459,6.5,204.94,3.3528775034026834,3.3069669715585586,3.3563765260493197,229.395,0.13,2.26466788672842,2007-10-01
IL,2008,1,52.31126362535325,75897.5,65769.25,6.75,203.4075,3.1701211653482537,3.612106119409276,3.7129429479542218,233.122,0.16,2.206019619144026,2008-01-01
IL,2008,2,53.715975124885304,75485,66079.5,7,201.875,3.7983469349022587,4.6141869072022486,4.724920626267273,238.58,0.15,2.1266227091081165,2008-04-01
IL,2008,3,54.16241583350337,75072.5,66389.75,7.25,200.3425,4.3711075532115276,5.616267694995221,5.736898304580324,240.089,0.16,2.0877659880917023,2008-07-01
IL,2008,4,53.890872004079554,74660,66700,7.5,198.81,4.727285768357305,6.6183484827881935,6.7488759828933755,233.012,0.18,2.0770499496655908,2008-10-01
IL,2009,1,52.660118682218126,74600,65478.5,7.5625,194.6875,6.066740042743345,7.620429270581166,7.7608536612064265,235.067,0.21,2.1635068371506785,2009-01-01
IL,2009,2,52.237583205325144,74540,64257,7.625,190.565,7.023231131150755,7.6141974604740605,7.716089904392045,237.172,0.14,2.220679415724857,2009-04-01
IL,2009,3,51.69387755102041,74480,63035.5,7.6875,186.4425,7.968872285827082,7.607965650366955,7.671326147577663,238.568,0.18,2.2856796211277723,2009-07-01
IL,2009,4,50.71268580737121,74420,61814,7.75,182.32,8.350463561533829,7.6017338402598496,7.626562390763281,238.427,0.21,2.3740300175968128,2009-10-01
IL,2010,1,50.5700325732899,73425,62567.5,7.8125,179.425,7.9163186392914655,7.595502030152744,7.5817986339489,240.101,0.2,2.320608718429507,2010-01-01
IL,2010,2,49.96938150642988,72430,63321,7.875,176.53,7.833918913398692,7.616965464319114,7.6046348074936025,240.817,0.22,2.2891104413212355,2010-04-01
IL,2010,3,49.01419961180917,71435,64074.5,7.9375,173.635,7.207672155064611,7.6384288984854845,7.6274709810383055,241.485,0.22,2.2745940986636315,2010-07-01
IL,2010,4,48.051287269766966,70440,64828,8,170.74,7.213026471833969,7.659892332651854,7.650307154583008,241.874,0.21,2.261266230907645,2010-10-01
IL,2011,1,48.37433916226108,69877.5,65080,8.0625,168.5025,7.56028414703348,7.681355766818224,7.673143328127711,245.617,0.208,2.219600272233987,2011-01-01
IL,2011,2,48.54761662770607,69315,65332,8.125,166.265,7.283126282292844,7.733336353989048,7.6923574960957835,248.505,0.153,2.185412186235486,2011-04-01
IL,2011,3,48.38316046369738,68752.5,65584,8.1875,164.0275,7.576379571248423,7.785316941159872,7.711571664063856,250.559,0.138,2.1666879101475556,2011-07-01
IL,2011,4,47.826486817903124,68190,65836,8.25,161.79,7.804983441232399,7.837297528330696,7.730785832031928,248.307,0.144,2.165652513102826,2011-10-01
IL,2012,1,47.80537877232601,68232.5,67326.5,8.25,160.6625,8.162385338830198,7.88927811550152,7.75,251.887,0.188,2.119963981537821,2012-01-01
IL,2012,2,47.54,68275,68817,8.25,159.535,7.57,7.33070858662614,7.2325,252.406,0.131,2.086924777278589,2012-04-01
IL,2012,3,46.9,68317.5,70307.5,8.25,158.4075,7.47,6.77213905775076,6.715,254.554,0.148,2.071845980878849,2012-07-01
IL,2012,4,47.08,68360,71798,8.25,157.28,7.64,6.21356952887538,6.1975,253.555,0.121,2.0223357217879494,2012-10-01
IL,2013,1,46.27,68872.5,71492.75,8.25,157.3525,6.73,5.654999999999999,5.68,256.589,0.105,2.0820173558172956,2013-01-01
IL,2013,2,45.99,69385,71187.5,8.25,157.425,6.43,5.083125,5.0525,256.911,0.089,2.1193292964974444,2013-04-01
IL,2013,3,44.57,69897.5,70882.25,8.25,157.4975,5.83,4.5112499999999995,4.425,258.504,0.075,2.212491005686746,2013-07-01
IL,2013,4,44.78,70410,70577,8.25,157.57,5.79,3.939375,3.7975,257.284,0.088,2.2278557169381767,2013-10-01
IL,2014,1,44.75,70477.5,71576.75,8.25,159.0325,5.34,3.3675,3.17,259.971,0.087,2.200318121620943,2014-01-01
IL,2014,2,44.44,70545,72576.5,8.25,160.495,4.63,3.11625,2.95125,261.35,0.056,2.1872386269993904,2014-04-01
IL,2014,3,44.64,70612.5,73576.25,8.25,161.95749999999998,4.39,2.865,2.7325,261.074,0.06,2.149907390712546,2014-07-01
IL,2014,4,44.91,70680,74576,8.25,163.42,4.24,2.61375,2.51375,258.08,0.06,2.1103495699114743,2014-10-01
IL,2015,1,44.91,72462.5,75263.5,8.25,164.64499999999998,4.07,2.3625,2.295,259.647,0.061,2.143807805048241,2015-01-01
IL,2015,2,44.28,74245,75951,8.25,165.87,3.89,2.2718749999999996,2.23,261.512,0.045,2.2076290641292915,2015-04-01
IL,2015,3,44.53,76027.5,76638.5,8.25,167.095,3.88,2.18125,2.165,261.887,0.045,2.2277734241130696,2015-07-01
IL,2015,4,44.69,77810,77326,8.25,168.32,3.91,2.090625,2.1,259.941,0.044,2.251642904980606,2015-10-01
IL,2016,1,45.01,77950,77301.5,8.25,169.51749999999998,3.55,2,2.035,261.508,0.048,2.2403670943946112,2016-01-01
IL,2016,2,44.96,78090,77277,8.25,170.715,3.67,1.89375,1.9387500000000002,263.877,0.042,2.2475991875969417,2016-04-01
IL,2016,3,45.11,78230,77252.5,8.25,171.91250000000002,3.47,1.7875,1.8425,264.602,0.043,2.2448532746409753,2016-07-01
IL,2016,4,45.44,78370,77228,8.25,173.11,3.69,1.68125,1.7462499999999999,265.421,0.037,2.233246881193933,2016-10-01
IL,2017,1,45.01,79470,77961.5,8.25,174.22750000000002,3.48,1.575,1.65,267.582,0.046,2.2647173832546277,2017-01-01
IL,2017,2,45.69,80570,78695,8.25,175.34500000000003,3.3,1.4875,1.53625,268.666,0.044,2.240810164817748,2017-04-01
IL,2017,3,45.32,81670,79428.5,8.25,176.4625,3,1.4,1.4224999999999999,270.059,0.034,2.268800417297041,2017-07-01
IL,2017,4,45.66,82770,80162,8.25,177.58,2.87,1.3125,1.3087499999999999,269.564,0.036,2.2613537415904936,2017-10-01
IL,2018,1,46.18,83645,81433.25,8.25,178.63,3.06,1.225,1.1949999999999998,272.196,0.038,2.224253533088594,2018-01-01
IL,2018,2,46.42,84520,82704.5,8.25,179.68,2.91,1.160625,1.1412499999999999,274.17,0.038,2.2015330614589343,2018-04-01
IL,2018,3,46.66,85395,83975.75,8.25,180.73000000000002,3.09,1.09625,1.0875,275.455,0.031,2.1793842957737817,2018-07-01
IL,2018,4,46.79,86270,85247,8.25,181.78,3.09,1.031875,1.03375,273.836,0.04,2.162856213511971,2018-10-01
IL,2019,1,47.17,87245,84144.5,8.25,182.965,2.87,0.9675,0.98,276.57,0.04,2.1981075431592005,2019-01-01
IL,2019,2,47.38,88220,83042,8.25,184.15,2.95,0.944375,0.92625,278.802,0.034,2.2421992181246475,2019-04-01
IL,2019,3,47.8,89195,81939.5,8.25,185.335,2.85,0.92125,0.8725,279.338,0.036,2.2772950580616413,2019-07-01
IL,2019,4,47.91,90170,80837,8.25,186.52,3.02,0.8981250000000001,0.81875,279.816,0.038,2.3282290893352555,2019-10-01
IL,2020,1,47.8,89917.5,81271.25,8.6875,187.01250000000002,3.26,0.875,0.765,281.975,0.039,2.3146183267292244,2020-01-01
IL,2020,2,47.43,89665,81705.5,9.125,187.505,2.56,0.811875,0.7275,282.333,0.014,2.313761211376527,2020-04-01
IL,2020,3,47.77,89412.5,82139.75,9.5625,187.9975,2.5,0.74875,0.69,284.551,0.008,2.2787129479864996,2020-07-01
IL,2020,4,47.7,89160,82574,10,188.49,2.44,0.685625,0.6525,284.35,0.008,2.2636452030143954,2020-10-01
IL,2021,1,47.96,89617.5,87180.5,10.25,192.1425,2.39,0.6225,0.615,287.481,0.008,2.143355919048225,2021-01-01
IL,2021,2,48.23,90075,91787,10.5,195.79500000000002,2.23,0.60875,0.60875,293.872,0.004,2.0347255260079478,2021-04-01
IL,2021,3,49.35,90532.5,96393.5,10.75,199.4475,2.17,0.595,0.6025,295.488,0.003,1.903135045665072,2021-07-01
IL,2021,4,50.45,90990,101000,11,203.1,1.99,0.58125,0.5962500000000001,296.865,0.005,1.7857107811871373,2021-10-01
IL,2022,1,50.8,89035,101000,11.25,209.2825,1.95,0.5675,0.5900000000000001,305.024,0.016,1.7353044359554066,2022-01-01
IL,2022,2,50.71,87080,101000,11.5,215.465,2.07,0.509375,0.52875,313.589,0.019,1.700213405288468,2022-04-01
IL,2022,3,51.33,85125,101000,11.75,221.6475,1.79,0.45125,0.4675,313.88,0.018,1.6419672358819752,2022-07-01
IL,2022,4,53.09,83170,101000,12,227.83,1.57,0.39312499999999995,0.40625,315.656,0.015,1.5510743012519372,2022-10-01
IL,2023,1,53.77,84900,101750,12.25,231.935,1.43,0.33499999999999996,0.345,319.038,0.018,1.5517910254752358,2023-01-01
IL,2023,2,53.24,86630,102500,12.5,236.04000000000002,1.48,0.46749999999999997,0.48875,321.29,0.024,1.5874732000513092,2023-04-01
IL,2023,3,53.73,88360,103250,12.75,240.145,1.69,0.6,0.6325000000000001,325.613,0.016,1.5927543736077934,2023-07-01
IL,2023,4,53.49,90090,104000,13,244.25,1.69,0.7324999999999999,0.77625,324.691,0.017,1.6194615816040379,2023-10-01
MI,2003,1,30.544586570195484,71115,50509.75,5.15,183.04250000000002,2.5698149849844523,1.3527347825302862,1.3359804427402175,184.8,0.11,4.609477975385023,2003-01-01
MI,2003,2,30.945757104964002,71690,50749.5,5.15,183.935,2.3984223859144653,1.405619640287016,1.4052499180749902,184.1,0.08,4.564841474494399,2003-04-01
MI,2003,3,31.709399267861652,72265,50989.25,5.15,184.8275,2.274797956214186,1.4585044980437458,1.4745193934097631,186.1,0.09,4.469524977174617,2003-07-01
MI,2003,4,33.27320331325301,72840,51229,5.15,185.72,2.2841099156866123,1.5113893558004758,1.543788868744536,185.5,0.1,4.273261252831161,2003-10-01
MI,2004,1,34.18867602265576,71302.5,51710.5,5.15,187.22,2.2614629509170543,1.5642742135572056,1.6130583440793087,186.3,0.1,4.033144083734192,2004-01-01
MI,2004,2,35.131788105503425,69765,52192,5.15,188.72,2.5518007029225966,1.5718561540212521,1.6054552852779362,189.1,0.1,3.804813768546745,2004-04-01
MI,2004,3,36.20646454522676,68227.5,52673.5,5.15,190.22,2.7743702076124572,1.5794380944852984,1.5978522264765638,190,0.1,3.5775125164709425,2004-07-01
MI,2004,4,36.86392762909913,66690,53155,5.15,191.72,2.7149098159509206,1.5870200349493448,1.5902491676751913,189.6,0.11,3.4034156388337617,2004-10-01
MI,2005,1,36.762310487407596,67630,53495.5,5.15,193.3025,2.6800579413769596,1.5946019754133913,1.5826461088738188,191.3,0.1,3.4388983415502645,2005-01-01
MI,2005,2,37.39857695668456,68570,53836,5.15,194.885,2.540181308411215,1.6263662082234054,1.6142990203528762,194,0.1,3.4056992030684894,2005-04-01
MI,2005,3,37.626105368040854,69510,54176.5,5.15,196.4675,2.4498552797087054,1.6581304410334194,1.6459519318319338,198.3,0.11,3.4099426631320915,2005-07-01
MI,2005,4,37.78961714781316,70450,54517,5.15,198.05,2.5977707213114756,1.6898946738434335,1.6776048433109914,196.4,0.14,3.419609825420676,2005-10-01
MI,2006,1,38.72208436724566,70965,54607,5.15,197.45250000000001,2.4620190323614226,1.7216589066534476,1.7092577547900487,197.6,0.14,3.356117538288664,2006-01-01
MI,2006,2,39.27683896620278,71480,54697,5.15,196.85500000000002,2.4283229357798164,2.0601477315171746,2.0308810709281677,199,0.14,3.327242913343134,2006-04-01
MI,2006,3,39.748023715415016,71995,54787,5.15,196.2575,2.8471847731510254,2.3986365563809016,2.352504387066287,199.6,0.16,3.306048919912829,2006-07-01
MI,2006,4,39.98262164846077,72510,54877,5.15,195.66,2.984896305495188,2.7371253812446286,2.674127703204406,197.8,0.19,3.3047322329612565,2006-10-01
MI,2007,1,39.83218163869694,72320,54538.5,5.6000000000000005,193.4925,3.420527881040892,3.0756142061083556,2.995751019342525,202.483,0.21,3.329056259712353,2007-01-01
MI,2007,2,40.43183220234423,72130,54200,6.050000000000001,191.325,3.471606957583155,3.2056538406483606,3.08991374820455,206.092,0.18,3.2914951799807897,2007-04-01
MI,2007,3,40.276577355229044,71940,53861.5,6.5,189.1575,4.224298283261803,3.3356934751883656,3.1840764770665753,206.454,0.22,3.3161902015497624,2007-07-01
MI,2007,4,40.921578421578424,71750,53523,6.95,186.99,4.134474824534635,3.4657331097283706,3.2782392059286005,207.155,0.23,3.2758882669949907,2007-10-01
MI,2008,1,41.44155516283767,71262.5,53737,7,183.745,4.088348157173318,3.5957727442683756,3.3724019347906253,211.542,0.25,3.2000118910383866,2008-01-01
MI,2008,2,41.83893468611287,70775,53951,7.050000000000001,180.5,4.236849348287359,4.296805641453388,4.081463902743698,215.738,0.25,3.135449145587515,2008-04-01
MI,2008,3,41.47365741919063,70287.5,54165,7.1000000000000005,177.255,4.145861613992022,4.997838538638401,4.79052587069677,215.465,0.21,3.1288663532980423,2008-07-01
MI,2008,4,42.00050709939148,69800,54379,7.15,174.01,5.050405070932689,5.698871435823414,5.499587838649842,205.959,0.22,3.056114854354737,2008-10-01
MI,2009,1,41.51927726173813,68535,53463,7.2125,170.45999999999998,5.949214526509347,6.399904333008427,6.2086498066029145,207.462,0.25,3.0875166421114613,2009-01-01
MI,2009,2,41.145038167938935,67270,52547,7.275,166.91,6.081385590599877,6.452985636054806,6.286574077440224,211.01,0.26,3.11140132062354,2009-04-01
MI,2009,3,40.406607369758575,66005,51631,7.3375,163.36,6.918597169811321,6.506066939101185,6.364498348277534,211.345,0.22,3.1638356192083426,2009-07-01
MI,2009,4,39.39624556062912,64740,50715,7.4,159.81,7.745311010946556,6.559148242147563,6.4424226191148435,211.185,0.24,3.2402717127053515,2009-10-01
MI,2010,1,39.47535166645545,64620,51291,7.4,156.66,7.855879614767256,6.612229545193942,6.520346889952153,212.952,0.25,3.191536235835354,2010-01-01
MI,2010,2,38.58357659601472,64500,51867,7.4,153.51,7.269131578947369,6.295885867267261,6.184923249714746,212.186,0.26,3.2230430209655667,2010-04-01
MI,2010,3,37.96343321482986,64380,52443,7.4,150.36,6.248110367892976,5.97954218934058,5.8494996094773395,213.339,0.23,3.233686875325126,2010-07-01
MI,2010,4,37.31664137582195,64260,53019,7.4,147.21,6.463637749915282,5.663198511413899,5.514075969239933,213.778,0.23,3.2479298467511653,2010-10-01
MI,2011,1,37.252941920789574,64652.5,53290.5,7.4,145.7525,6.774647600285316,5.346854833487218,5.178652329002526,217.88,0.201,3.2566789915371834,2011-01-01
MI,2011,2,37.316394893186704,65045,53562,7.4,144.29500000000002,6.357788692794959,4.96555779178208,4.838989246751895,220.182,0.141,3.254298998959781,2011-04-01
MI,2011,3,36.8093730208993,65437.5,53833.5,7.4,142.8375,5.698661436289185,4.584260750076942,4.499326164501263,220.027,0.128,3.3022934444660934,2011-07-01
MI,2011,4,36.855513307984786,65830,54105,7.4,141.38,5.4692234946181095,4.202963708371804,4.159663082250631,218.18,0.154,3.301292380069616,2011-10-01
MI,2012,1,36.30183893468612,65892.5,55221.75,7.4,141.165,5.032972680268307,3.8216666666666668,3.8200000000000003,222.351,0.14,3.2869810037427656,2012-01-01
MI,2012,2,36.12,65955,56338.5,7.4,140.95,4.79,3.705625,3.6975000000000002,222.138,0.119,3.2411169586355046,2012-04-01
MI,2012,3,36.29,66017.5,57455.25,7.4,140.735,5.2,3.5895833333333336,3.575,223.611,0.129,3.166229472928881,2012-07-01
MI,2012,4,36.38,66080,58572,7.4,140.52,5.24,3.4735416666666667,3.4525,221.838,0.111,3.101110817143826,2012-10-01
MI,2013,1,36,68020,58572.75,7.4,142.48250000000002,5.36,3.3575,3.33,224.433,0.091,3.225807981432397,2013-01-01
MI,2013,2,35.89,69960,58573.5,7.4,144.445,5.48,3.09875,3.09,225.864,0.081,3.3279375411768948,2013-04-01
MI,2013,3,34.26,71900,58574.25,7.4,146.4075,4.39,2.84,2.85,225.161,0.066,3.5829008930171184,2013-07-01
MI,2013,4,34.85,73840,58575,7.4,148.37,4.32,2.5812500000000003,2.6100000000000003,222.96,0.072,3.6172340333029,2013-10-01
MI,2014,1,34.74,72112.5,59323,7.5875,151.345,4.12,2.3225000000000002,2.37,228.784,0.05,3.4991102979831408,2014-01-01
MI,2014,2,34.21,70385,60071,7.775,154.32,3.89,2.0700000000000003,2.1125,230.477,0.048,3.425012643739401,2014-04-01
MI,2014,3,34.47,68657.5,60819,7.9625,157.29500000000002,4.02,1.8175000000000001,1.855,229.829,0.044,3.274970761855722,2014-07-01
MI,2014,4,34.56,66930,61567,8.15,160.27,3.78,1.565,1.5975,226.262,0.034,3.145568152491504,2014-10-01
MI,2015,1,34.55,67652.5,62058,8.15,162.25,3.46,1.3125,1.3399999999999999,227.405,0.042,3.1552808611560295,2015-01-01
MI,2015,2,34.64,68375,62549,8.15,164.23000000000002,3.37,1.27125,1.2712499999999998,228.837,0.036,3.1557245262900957,2015-04-01
MI,2015,3,35.25,69097.5,63040,8.15,166.21,3.49,1.23,1.2025,228.826,0.03,3.109474565287828,2015-07-01
MI,2015,4,35.46,69820,63531,8.15,168.19,3.63,1.18875,1.13375,226.271,0.034,3.0992415221162575,2015-10-01
MI,2016,1,35.03,70587.5,63899.75,8.2375,170.43,3.68,1.1475,1.065,227.778,0.029,3.1534685523299935,2016-01-01
MI,2016,2,35.82,71355,64268.5,8.325,172.67000000000002,3.42,1.08,1.03375,230.341,0.028,3.099564407273823,2016-04-01
MI,2016,3,36.2,72122.5,64637.25,8.4125,174.91,3.44,1.0125,1.0025,230.282,0.022,3.082331402006809,2016-07-01
MI,2016,4,36.22,72890,65006,8.5,177.15,3.62,0.945,0.97125,230.476,0.024,3.0957512769538686,2016-10-01
MI,2017,1,36.37,72360,65715.75,8.6,180.1475,3.52,0.8775,0.94,232.225,0.025,3.027511408498001,2017-01-01
MI,2017,2,36.86,71830,66425.5,8.7,183.14499999999998,3.08,0.8312499999999999,0.87375,233.407,0.02,2.9337000173820607,2017-04-01
MI,2017,3,37.34,71300,67135.25,8.8,186.14249999999998,3.42,0.7849999999999999,0.8075,235.177,0.02,2.844229298199764,2017-07-01
MI,2017,4,37.52,70770,67845,8.9,189.14,3.5,0.73875,0.74125,234.293,0.021,2.780151860639319,2017-10-01
MI,2018,1,37.57,71665,68627.75,8.9875,192.20499999999998,3.32,0.6925,0.675,236.388,0.024,2.7794966159037235,2018-01-01
MI,2018,2,38.47,72560,69410.5,9.075,195.26999999999998,3.3,0.661875,0.6525000000000001,238.54,0.02,2.717377123186579,2018-04-01
MI,2018,3,38.65,73455,70193.25,9.1625,198.335,3.36,0.6312500000000001,0.63,238.957,0.02,2.707550176725427,2018-07-01
MI,2018,4,37.19,74350,70976,9.25,201.4,3.59,0.6006250000000001,0.6074999999999999,236.796,0.018,2.816717385511634,2018-10-01
